309	230	fin_transfers	92	trf_amount_x2	3061325	3527463	int4	1	\N	trf_id	\N
310	230	(none)	(none)	rdw_share	7968794	9182173	numeric	1	\N	(none)	\N
311	230	fin_commitments	3983	cmt_amount_x2	3061325	3527463	int4	3	n	cmt_id	\N
312	230	fin_commitments	3982	cmt_amount_x1	11030119	12709636	int4	3	\N	cmt_id	\N
313	230	fin_sharesalloc	36	sha_pcc	7879104	9092483	int4	1	\N	sha_id	\N
314	230	fin_sharesalloc	36	sha_prj	7879104	9092483	int4	3	\N	sha_id	\N
315	230	fin_subheads	52	sbh_alloc_x1_z(Equipment Share)	6175000	7388379	int4	2	\N	sbh_id	\N
316	231	fin_transactions	4952	trn_amount1_x1	225872	226292	int4	1	\N	trn_id	\N
317	231	fin_transactions	4953	trn_amount1_x2	106718	106835	int4	1	n	trn_id	\N
318	231	(none)	(none)	rdw_share	119154	119457	numeric	1	\N	(none)	\N
319	231	fin_sharesinstall	166	shi_pcc	119154	119457	int4	1	\N	shi_id	\N
320	231	fin_transactions	4953	trn_amount2_x2	106718	106835	int4	3	n	trn_id	\N
321	231	fin_transactions	4952	trn_amount2_x1	225872	226292	int4	3	\N	trn_id	\N
322	232	fin_transfers	116	trf_amount_x2	12244750	27187496	int4	1	\N	trf_id	\N
323	232	(none)	(none)	rdw_share	85713250	70770504	numeric	1	\N	(none)	\N
324	232	fin_commitments	4472	cmt_amount_x2	12244750	27187496	int4	3	n	cmt_id	\N
325	232	fin_sharesalloc	48	sha_pcc	84733670	69790924	int4	1	\N	sha_id	\N
326	232	fin_sharesalloc	48	sha_prj	84733670	69790924	int4	3	\N	sha_id	\N
327	232	fin_subheads	128	sbh_alloc_x1_z(Equipment Share)	80233670	59090924	int4	2	\N	sbh_id	\N
328	232	fin_subheads	67	sbh_alloc_x2_z(HR Share)	4500000	4200000	int4	2	\N	sbh_id	\N
329	232	fin_subheads	107	sbh_alloc_x3_z(Misc Share)	0	6500000	int4	2	\N	sbh_id	\N
330	233	fin_subheads	63	sbh_alloc_x1_z(Equipment Share)	99770304	93770304	int4	2	\N	sbh_id	\N
331	233	fin_subheads	62	sbh_alloc_x2_z(HR Share)	7204800	13204800	int4	2	\N	sbh_id	\N
332	234	fin_sharesalloc	15	sha_cf	119250	225500	int4	1	\N	sha_id	\N
333	234	fin_sharesalloc	15	sha_pcc	9366861	9260611	int4	1	\N	sha_id	\N
334	234	fin_sharesalloc	15	sha_prj	9260611	9154361	int4	3	\N	sha_id	\N
335	234	fin_subheads	89	sbh_alloc_x3_z(Misc Share)	259500	153250	int4	2	\N	sbh_id	\N
336	235	hr_contracts	648	ctr_salary	150000	200000	int4	1	\N	ctr_id	\N
337	236	fin_transfers	120	trf_amount_x2	8450000	8451165	int4	1	\N	trf_id	\N
338	236	(none)	(none)	rdw_share	22000000	21998835	numeric	1	\N	(none)	\N
339	236	fin_commitments	4652	cmt_amount_x2	8450000	8451165	int4	3	n	cmt_id	\N
340	236	fin_sharesalloc	50	sha_pcc	21695500	21694335	int4	1	\N	sha_id	\N
341	236	fin_sharesalloc	50	sha_prj	21695500	21694335	int4	3	\N	sha_id	\N
342	236	fin_subheads	145	sbh_alloc_x2_z(HR Share)	4931387	4930222	int4	2	\N	sbh_id	\N
343	237	fin_sharesalloc	5	sha_cf	50000	0	int4	1	\N	sha_id	\N
344	237	fin_sharesalloc	5	sha_pcc	7465919	7515919	int4	1	\N	sha_id	\N
345	237	fin_sharesalloc	5	sha_prj	7465919	7515919	int4	3	\N	sha_id	\N
346	237	fin_subheads	126	sbh_alloc_x1_z(Equipment Share)	5457406	5507406	int4	2	\N	sbh_id	\N
347	238	fin_sharesalloc	39	sha_cf	1100000	1150000	int4	1	\N	sha_id	\N
348	238	fin_sharesalloc	39	sha_pcc	206967797	206917797	int4	1	\N	sha_id	\N
349	238	fin_sharesalloc	39	sha_prj	206967797	206917797	int4	3	\N	sha_id	\N
350	238	fin_subheads	117	sbh_alloc_x1_z(Equipment Share)	187967797	187917797	int4	2	\N	sbh_id	\N
351	239	pur_purcases	1394	pcs_remarks	Payment on Dilivery	Firm name instead of Electromech is Crown Systems	int4	1	\N	pcs_id	\N
352	239	pur_purcases	1394	pcs_midtax	91890	0	int4	1	\N	pcs_id	\N
353	239	pur_purcases	1394	pcs_price	602390	510500	int4	1	\N	pcs_id	\N
354	240	pur_purcases	1394	pcs_remarks	Payment on Dilivery	Name of the selected firm should be Crown System instead of Electromech	int4	1	\N	pcs_id	\N
355	246	fin_sharesinstall	77	shi_pcc	1828980	1878980	int4	1	\N	shi_id	\N
356	246	fin_sharesinstall	77	shi_cf	50000	0	int4	1	\N	shi_id	\N
357	247	fin_transactions	4666	trn_amount1_x2	2715305	2772692	int4	1	n	trn_id	\N
358	247	(none)	(none)	rdw_share	7274852	7217465	numeric	1	\N	(none)	\N
359	247	fin_sharesinstall	150	shi_pcc	7274852	7217465	int4	1	\N	shi_id	\N
360	247	fin_transactions	4666	trn_amount2_x2	2715305	2772692	int4	3	n	trn_id	\N
361	248	fin_subheads	140	sbh_alloc_x1_z(Equipment Share)	5418843	5490877	int4	2	\N	sbh_id	\N
362	248	fin_subheads	139	sbh_alloc_x2_z(HR Share)	1134225	1062191	int4	2	\N	sbh_id	\N
\.


